venda_id,data_venda,ano,mes,ano_mes,trimestre,dia_semana,produto_id,produto,categoria,quantidade,preco_unitario,desconto,custo_unitario,custo_total,valor_total,lucro,margem_pct,regiao,cidade,canal,forma_pagamento,cliente_id
105705,2024-03-22,2024,3,2024-03,T1,Friday,1004,Tablet,Eletronicos,2,958.97,0.0,701.26,1402.52,1917.94,515.42,26.9,Sudeste,Belo Horizonte,App,Boleto,217
104881,2024-03-22,2024,3,2024-03,T1,Friday,1022,Kit Skincare,Beleza,3,143.23,0.0,61.92,185.76,429.69,243.93,56.8,Centro-Oeste,Brasilia,E-commerce,Dinheiro,175
101742,2024-03-22,2024,3,2024-03,T1,Friday,1022,Kit Skincare,Beleza,1,143.23,0.05,61.92,61.92,136.07,74.15,54.5,Sudeste,Belo Horizonte,Loja Fisica,Dinheiro,483
103636,2024-03-23,2024,3,2024-03,T1,Saturday,1022,Kit Skincare,Beleza,1,143.23,0.15,61.92,61.92,121.75,59.83,49.1,Sudeste,Belo Horizonte,App,Cartao De Credito,737
106606,2024-03-23,2024,3,2024-03,T1,Saturday,1007,Calca Jeans,Vestuario,1,180.96,0.0,75.6,75.6,180.96,105.36,58.2,Centro-Oeste,Brasilia,App,Boleto,536
102536,2024-03-23,2024,3,2024-03,T1,Saturday,1006,Camiseta,Vestuario,2,50.18,0.0,25.27,50.54,100.36,49.82,49.6,Sudeste,Sao Paulo,App,Cartao De Debito,376
107117,2024-03-23,2024,3,2024-03,T1,Saturday,1023,Secador de Cabelo,Beleza,5,179.55,0.0,72.83,364.15,897.75,533.6,59.4,Nordeste,Recife,App,Pix,387
106495,2024-03-23,2024,3,2024-03,T1,Saturday,1015,Cafe Especial,Alimentos,1,67.68,0.0,26.46,26.46,67.68,41.22,60.9,Sul,Porto Alegre,E-commerce,Pix,103
111111,2024-03-23,2024,3,2024-03,T1,Saturday,1005,Mouse Gamer,Eletronicos,1,204.85,0.15,43.5,43.5,174.12,130.62,75.0,Norte,Belem,Loja Fisica,Dinheiro,397
103342,2024-03-23,2024,3,2024-03,T1,Saturday,1014,Cortina,Casa e Decoracao,3,210.43,0.0,80.34,241.02,631.29,390.27,61.8,Norte,Manaus,Loja Fisica,Dinheiro,36
104553,2024-03-23,2024,3,2024-03,T1,Saturday,1008,Tenis,Vestuario,5,405.85,0.05,97.94,489.7,1927.79,1438.09,74.6,Norte,Manaus,E-commerce,Boleto,112
110621,2024-03-23,2024,3,2024-03,T1,Saturday,1018,Bola de Futebol,Esportes,2,150.12,0.15,53.27,106.54,255.2,148.66,58.3,Sul,Porto Alegre,Loja Fisica,Dinheiro,508
111572,2024-03-23,2024,3,2024-03,T1,Saturday,1017,Azeite Extra Virgem,Alimentos,1,66.45,0.05,28.79,28.79,63.13,34.34,54.4,Norte,Manaus,E-commerce,Pix,609
104675,2024-03-24,2024,3,2024-03,T1,Sunday,1019,Halteres,Esportes,2,290.04,0.05,107.57,215.14,551.08,335.94,61.0,Centro-Oeste,Brasilia,Loja Fisica,Pix,468
111806,2024-03-24,2024,3,2024-03,T1,Sunday,1022,Kit Skincare,Beleza,2,143.23,0.0,61.92,123.84,286.46,162.62,56.8,Centro-Oeste,Nao Informado,App,Pix,92
101219,2024-03-24,2024,3,2024-03,T1,Sunday,1016,Chocolate Premium,Alimentos,1,58.81,0.05,12.14,12.14,55.87,43.73,78.3,Nordeste,Fortaleza,Loja Fisica,Pix,529
105548,2024-03-24,2024,3,2024-03,T1,Sunday,1007,Calca Jeans,Vestuario,1,180.96,0.05,75.6,75.6,171.91,96.31,56.0,Nordeste,Salvador,App,Boleto,260
106615,2024-03-24,2024,3,2024-03,T1,Sunday,1003,Smart TV,Eletronicos,1,2850.57,0.15,2035.31,2035.31,2422.98,387.67,16.0,Sudeste,Sao Paulo,Loja Fisica,Cartao De Credito,689
100965,2024-03-24,2024,3,2024-03,T1,Sunday,1017,Azeite Extra Virgem,Alimentos,1,66.45,0.05,28.79,28.79,63.13,34.34,54.4,Centro-Oeste,Brasilia,E-commerce,Cartao De Credito,217
110266,2024-03-24,2024,3,2024-03,T1,Sunday,1001,Notebook,Eletronicos,1,3581.1,0.05,2220.02,2220.02,3402.04,1182.02,34.7,Nordeste,Salvador,E-commerce,Pix,466
100039,2024-03-24,2024,3,2024-03,T1,Sunday,1020,Bicicleta,Esportes,2,932.48,0.05,640.91,1281.82,1771.71,489.89,27.7,Sul,Curitiba,App,Cartao De Credito,138
107126,2024-03-24,2024,3,2024-03,T1,Sunday,1020,Bicicleta,Esportes,1,932.48,0.0,640.91,640.91,932.48,291.57,31.3,Sudeste,Rio de Janeiro,E-commerce,Boleto,532
108547,2024-03-24,2024,3,2024-03,T1,Sunday,1021,Perfume,Beleza,1,235.41,0.0,98.2,98.2,235.41,137.21,58.3,Sudeste,Rio de Janeiro,App,Dinheiro,688
101666,2024-03-24,2024,3,2024-03,T1,Sunday,1011,Luminaria,Casa e Decoracao,2,96.53,0.0,45.44,90.88,193.06,102.18,52.9,Norte,Belem,E-commerce,Cartao De Credito,564
101551,2024-03-24,2024,3,2024-03,T1,Sunday,1000,Smartphone,Eletronicos,1,1360.88,0.0,1004.62,1004.62,1360.88,356.26,26.2,Nordeste,Salvador,App,Cartao De Debito,387
109025,2024-03-24,2024,3,2024-03,T1,Sunday,1014,Cortina,Casa e Decoracao,2,210.43,0.0,80.34,160.68,420.86,260.18,61.8,Sul,Florianopolis,App,Dinheiro,499
104613,2024-03-24,2024,3,2024-03,T1,Sunday,1012,Jogo de Panelas,Casa e Decoracao,1,378.74,0.1,165.95,165.95,340.87,174.92,51.3,Centro-Oeste,Brasilia,E-commerce,Dinheiro,543
110327,2024-03-24,2024,3,2024-03,T1,Sunday,1007,Calca Jeans,Vestuario,1,180.96,0.1,75.6,75.6,162.86,87.26,53.6,Nordeste,Salvador,Loja Fisica,Dinheiro,512
105300,2024-03-25,2024,3,2024-03,T1,Monday,1005,Mouse Gamer,Eletronicos,1,204.85,0.0,43.5,43.5,204.85,161.35,78.8,Sul,Porto Alegre,E-commerce,Pix,233
103247,2024-03-25,2024,3,2024-03,T1,Monday,1022,Kit Skincare,Beleza,1,143.23,0.0,61.92,61.92,143.23,81.31,56.8,Norte,Manaus,E-commerce,Boleto,779
101693,2024-03-25,2024,3,2024-03,T1,Monday,1002,Fone de Ouvido,Eletronicos,1,636.23,0.0,64.73,64.73,636.23,571.5,89.8,Centro-Oeste,Brasilia,E-commerce,Pix,677
106701,2024-03-25,2024,3,2024-03,T1,Monday,1005,Mouse Gamer,Eletronicos,3,204.85,0.15,43.5,130.5,522.37,391.87,75.0,Sudeste,Belo Horizonte,App,Pix,285
100433,2024-03-25,2024,3,2024-03,T1,Monday,1014,Cortina,Casa e Decoracao,3,210.43,0.0,80.34,241.02,631.29,390.27,61.8,Centro-Oeste,Nao Informado,E-commerce,Pix,507
104348,2024-03-25,2024,3,2024-03,T1,Monday,1009,Jaqueta,Vestuario,2,173.9,0.0,132.38,264.76,347.8,83.04,23.9,Sul,Florianopolis,Loja Fisica,Boleto,718
108720,2024-03-25,2024,3,2024-03,T1,Monday,1010,Vestido,Vestuario,2,301.62,0.0,92.56,185.12,603.24,418.12,69.3,Norte,Manaus,App,Pix,579
109124,2024-03-25,2024,3,2024-03,T1,Monday,1000,Smartphone,Eletronicos,1,1360.88,0.05,1004.62,1004.62,1292.84,288.22,22.3,Centro-Oeste,Goiania,Loja Fisica,Pix,266
102325,2024-03-25,2024,3,2024-03,T1,Monday,1009,Jaqueta,Vestuario,1,173.9,0.1,132.38,132.38,156.51,24.13,15.4,Sudeste,Sao Paulo,App,Cartao De Debito,792
105984,2024-03-25,2024,3,2024-03,T1,Monday,1001,Notebook,Eletronicos,3,3581.1,0.05,2220.02,6660.06,10206.13,3546.07,34.7,Norte,Belem,E-commerce,Cartao De Debito,768
110119,2024-03-25,2024,3,2024-03,T1,Monday,1001,Notebook,Eletronicos,1,3581.1,0.1,2220.02,2220.02,3222.99,1002.97,31.1,Nordeste,Recife,App,Pix,55
101679,2024-03-25,2024,3,2024-03,T1,Monday,1013,Almofada,Casa e Decoracao,1,33.06,0.15,20.74,20.74,28.1,7.36,26.2,Sudeste,Belo Horizonte,E-commerce,Cartao De Credito,47
107781,2024-03-25,2024,3,2024-03,T1,Monday,1017,Azeite Extra Virgem,Alimentos,3,66.45,0.05,28.79,86.37,189.38,103.01,54.4,Centro-Oeste,Goiania,E-commerce,Pix,83
105763,2024-03-25,2024,3,2024-03,T1,Monday,1009,Jaqueta,Vestuario,1,173.9,0.15,132.38,132.38,147.82,15.44,10.4,Centro-Oeste,Brasilia,App,Boleto,578
108644,2024-03-25,2024,3,2024-03,T1,Monday,1008,Tenis,Vestuario,1,405.85,0.0,97.94,97.94,405.85,307.91,75.9,Sudeste,Belo Horizonte,E-commerce,Cartao De Credito,772
102725,2024-03-25,2024,3,2024-03,T1,Monday,1011,Luminaria,Casa e Decoracao,3,96.53,0.0,45.44,136.32,289.59,153.27,52.9,Norte,Manaus,App,Cartao De Credito,682
100347,2024-03-25,2024,3,2024-03,T1,Monday,1011,Luminaria,Casa e Decoracao,5,96.53,0.05,45.44,227.2,458.52,231.32,50.4,Norte,Belem,Loja Fisica,Boleto,249
111872,2024-03-25,2024,3,2024-03,T1,Monday,1002,Fone de Ouvido,Eletronicos,1,636.23,0.0,64.73,64.73,636.23,571.5,89.8,Norte,Manaus,App,Dinheiro,524
107701,2024-03-25,2024,3,2024-03,T1,Monday,1010,Vestido,Vestuario,1,301.62,0.0,92.56,92.56,301.62,209.06,69.3,Sudeste,Belo Horizonte,E-commerce,Pix,27
109154,2024-03-25,2024,3,2024-03,T1,Monday,1004,Tablet,Eletronicos,3,958.97,0.0,701.26,2103.78,2876.91,773.13,26.9,Sul,Florianopolis,E-commerce,Dinheiro,379
103175,2024-03-25,2024,3,2024-03,T1,Monday,1022,Kit Skincare,Beleza,1,143.23,0.0,61.92,61.92,143.23,81.31,56.8,Nordeste,Salvador,E-commerce,Pix,606
109048,2024-03-26,2024,3,2024-03,T1,Tuesday,1019,Halteres,Esportes,2,290.04,0.15,107.57,215.14,493.07,277.93,56.4,Nordeste,Recife,E-commerce,Pix,95
105515,2024-03-26,2024,3,2024-03,T1,Tuesday,1009,Jaqueta,Vestuario,2,173.9,0.05,132.38,264.76,330.41,65.65,19.9,Norte,Manaus,App,Cartao De Credito,794
102771,2024-03-26,2024,3,2024-03,T1,Tuesday,1014,Cortina,Casa e Decoracao,1,210.43,0.05,80.34,80.34,199.91,119.57,59.8,Centro-Oeste,Brasilia,E-commerce,Cartao De Credito,171
110516,2024-03-26,2024,3,2024-03,T1,Tuesday,1013,Almofada,Casa e Decoracao,2,33.06,0.0,20.74,41.48,66.12,24.64,37.3,Sudeste,Sao Paulo,E-commerce,Dinheiro,506
108332,2024-03-26,2024,3,2024-03,T1,Tuesday,1008,Tenis,Vestuario,1,405.85,0.0,97.94,97.94,405.85,307.91,75.9,Nordeste,Fortaleza,Loja Fisica,Pix,258
103594,2024-03-26,2024,3,2024-03,T1,Tuesday,1015,Cafe Especial,Alimentos,1,67.68,0.0,26.46,26.46,67.68,41.22,60.9,Centro-Oeste,Brasilia,E-commerce,Pix,556
110295,2024-03-26,2024,3,2024-03,T1,Tuesday,1006,Camiseta,Vestuario,1,50.18,0.15,25.27,25.27,42.65,17.38,40.8,Centro-Oeste,Goiania,E-commerce,Pix,181
109740,2024-03-26,2024,3,2024-03,T1,Tuesday,1004,Tablet,Eletronicos,1,958.97,0.05,701.26,701.26,911.02,209.76,23.0,Sudeste,Sao Paulo,App,Cartao De Debito,362
111978,2024-03-26,2024,3,2024-03,T1,Tuesday,1015,Cafe Especial,Alimentos,1,67.68,0.0,26.46,26.46,67.68,41.22,60.9,Nordeste,Salvador,App,Pix,147
111615,2024-03-26,2024,3,2024-03,T1,Tuesday,1014,Cortina,Casa e Decoracao,3,210.43,0.15,80.34,241.02,536.6,295.58,55.1,Sudeste,Sao Paulo,E-commerce,Cartao De Credito,677
108272,2024-03-26,2024,3,2024-03,T1,Tuesday,1022,Kit Skincare,Beleza,3,143.23,0.0,61.92,185.76,429.69,243.93,56.8,Centro-Oeste,Goiania,App,Dinheiro,604
100750,2024-03-27,2024,3,2024-03,T1,Wednesday,1014,Cortina,Casa e Decoracao,2,210.43,0.0,80.34,160.68,420.86,260.18,61.8,Sul,Porto Alegre,App,Dinheiro,182
101964,2024-03-27,2024,3,2024-03,T1,Wednesday,1016,Chocolate Premium,Alimentos,1,58.81,0.05,12.14,12.14,55.87,43.73,78.3,Centro-Oeste,Brasilia,App,Cartao De Credito,380
101358,2024-03-27,2024,3,2024-03,T1,Wednesday,1014,Cortina,Casa e Decoracao,1,210.43,0.0,80.34,80.34,210.43,130.09,61.8,Nordeste,Salvador,E-commerce,Pix,13
102268,2024-03-27,2024,3,2024-03,T1,Wednesday,1019,Halteres,Esportes,1,290.04,0.0,107.57,107.57,290.04,182.47,62.9,Norte,Manaus,E-commerce,Cartao De Debito,246
105879,2024-03-27,2024,3,2024-03,T1,Wednesday,1015,Cafe Especial,Alimentos,2,67.68,0.0,26.46,52.92,135.36,82.44,60.9,Nordeste,Recife,App,Cartao De Debito,621
107860,2024-03-27,2024,3,2024-03,T1,Wednesday,1016,Chocolate Premium,Alimentos,4,58.81,0.05,12.14,48.56,223.48,174.92,78.3,Norte,Belem,E-commerce,Pix,346
111295,2024-03-27,2024,3,2024-03,T1,Wednesday,1011,Luminaria,Casa e Decoracao,1,96.53,0.0,45.44,45.44,96.53,51.09,52.9,Norte,Belem,E-commerce,Pix,535
110519,2024-03-27,2024,3,2024-03,T1,Wednesday,1012,Jogo de Panelas,Casa e Decoracao,1,378.74,0.1,165.95,165.95,340.87,174.92,51.3,Nordeste,Recife,E-commerce,Pix,148
108434,2024-03-27,2024,3,2024-03,T1,Wednesday,1014,Cortina,Casa e Decoracao,4,210.43,0.0,80.34,321.36,841.72,520.36,61.8,Centro-Oeste,Brasilia,E-commerce,Dinheiro,30
107318,2024-03-27,2024,3,2024-03,T1,Wednesday,1012,Jogo de Panelas,Casa e Decoracao,3,378.74,0.0,165.95,497.85,1136.22,638.37,56.2,Sudeste,Rio de Janeiro,E-commerce,Cartao De Credito,475
110178,2024-03-27,2024,3,2024-03,T1,Wednesday,1023,Secador de Cabelo,Beleza,4,179.55,0.0,72.83,291.32,718.2,426.88,59.4,Centro-Oeste,Goiania,App,Cartao De Debito,436
101133,2024-03-27,2024,3,2024-03,T1,Wednesday,1021,Perfume,Beleza,1,235.41,0.05,98.2,98.2,223.64,125.44,56.1,Centro-Oeste,Brasilia,App,Pix,153
101879,2024-03-27,2024,3,2024-03,T1,Wednesday,1018,Bola de Futebol,Esportes,1,150.12,0.05,53.27,53.27,142.61,89.34,62.6,Centro-Oeste,Goiania,Loja Fisica,Boleto,384
106538,2024-03-27,2024,3,2024-03,T1,Wednesday,1018,Bola de Futebol,Esportes,2,150.12,0.0,53.27,106.54,300.24,193.7,64.5,Sudeste,Sao Paulo,E-commerce,Cartao De Debito,91
101993,2024-03-27,2024,3,2024-03,T1,Wednesday,1006,Camiseta,Vestuario,2,50.18,0.0,25.27,50.54,100.36,49.82,49.6,Nordeste,Salvador,Loja Fisica,Dinheiro,273
110141,2024-03-27,2024,3,2024-03,T1,Wednesday,1019,Halteres,Esportes,1,290.04,0.0,107.57,107.57,290.04,182.47,62.9,Nordeste,Recife,E-commerce,Pix,440
107881,2024-03-27,2024,3,2024-03,T1,Wednesday,1013,Almofada,Casa e Decoracao,4,33.06,0.0,20.74,82.96,132.24,49.28,37.3,Nordeste,Recife,E-commerce,Cartao De Credito,294
107673,2024-03-27,2024,3,2024-03,T1,Wednesday,1015,Cafe Especial,Alimentos,2,67.68,0.05,26.46,52.92,128.59,75.67,58.8,Centro-Oeste,Goiania,E-commerce,Cartao De Credito,164
104396,2024-03-27,2024,3,2024-03,T1,Wednesday,1011,Luminaria,Casa e Decoracao,2,96.53,0.05,45.44,90.88,183.41,92.53,50.4,Sul,Curitiba,E-commerce,Boleto,352
102979,2024-03-28,2024,3,2024-03,T1,Thursday,1001,Notebook,Eletronicos,1,3581.1,0.0,2220.02,2220.02,3581.1,1361.08,38.0,Norte,Manaus,App,Cartao De Credito,76
100487,2024-03-28,2024,3,2024-03,T1,Thursday,1022,Kit Skincare,Beleza,4,143.23,0.0,61.92,247.68,572.92,325.24,56.8,Sul,Porto Alegre,Loja Fisica,Cartao De Debito,662
109725,2024-03-28,2024,3,2024-03,T1,Thursday,1011,Luminaria,Casa e Decoracao,3,96.53,0.0,45.44,136.32,289.59,153.27,52.9,Norte,Belem,E-commerce,Pix,735
103202,2024-03-28,2024,3,2024-03,T1,Thursday,1013,Almofada,Casa e Decoracao,4,33.06,0.1,20.74,82.96,119.02,36.06,30.3,Nordeste,Fortaleza,Loja Fisica,Cartao De Credito,198
109464,2024-03-28,2024,3,2024-03,T1,Thursday,1011,Luminaria,Casa e Decoracao,2,96.53,0.0,45.44,90.88,193.06,102.18,52.9,Nordeste,Fortaleza,Loja Fisica,Dinheiro,104
108764,2024-03-28,2024,3,2024-03,T1,Thursday,1021,Perfume,Beleza,2,235.41,0.0,98.2,196.4,470.82,274.42,58.3,Centro-Oeste,Goiania,E-commerce,Boleto,307
108297,2024-03-28,2024,3,2024-03,T1,Thursday,1007,Calca Jeans,Vestuario,1,180.96,0.0,75.6,75.6,180.96,105.36,58.2,Centro-Oeste,Goiania,App,Pix,211
104064,2024-03-28,2024,3,2024-03,T1,Thursday,1008,Tenis,Vestuario,3,405.85,0.0,97.94,293.82,1217.55,923.73,75.9,Centro-Oeste,Brasilia,E-commerce,Pix,354
102432,2024-03-28,2024,3,2024-03,T1,Thursday,1019,Halteres,Esportes,1,290.04,0.0,107.57,107.57,290.04,182.47,62.9,Norte,Belem,E-commerce,Pix,683
103922,2024-03-28,2024,3,2024-03,T1,Thursday,1008,Tenis,Vestuario,3,405.85,0.0,97.94,293.82,1217.55,923.73,75.9,Sudeste,Rio de Janeiro,App,Dinheiro,441
104024,2024-03-28,2024,3,2024-03,T1,Thursday,1006,Camiseta,Vestuario,2,50.18,0.0,25.27,50.54,100.36,49.82,49.6,Norte,Belem,E-commerce,Dinheiro,30
100051,2024-03-28,2024,3,2024-03,T1,Thursday,1012,Jogo de Panelas,Casa e Decoracao,1,378.74,0.1,165.95,165.95,340.87,174.92,51.3,Sudeste,Rio de Janeiro,Loja Fisica,Cartao De Debito,25
106511,2024-03-28,2024,3,2024-03,T1,Thursday,1019,Halteres,Esportes,1,290.04,0.0,107.57,107.57,290.04,182.47,62.9,Nordeste,Salvador,App,Cartao De Credito,497
101010,2024-03-28,2024,3,2024-03,T1,Thursday,1016,Chocolate Premium,Alimentos,1,58.81,0.0,12.14,12.14,58.81,46.67,79.4,Sudeste,Rio de Janeiro,E-commerce,Boleto,514
105988,2024-03-28,2024,3,2024-03,T1,Thursday,1016,Chocolate Premium,Alimentos,1,58.81,0.0,12.14,12.14,58.81,46.67,79.4,Norte,Manaus,Loja Fisica,Cartao De Debito,745
103178,2024-03-28,2024,3,2024-03,T1,Thursday,1013,Almofada,Casa e Decoracao,2,33.06,0.05,20.74,41.48,62.81,21.33,34.0,Sul,Porto Alegre,E-commerce,Cartao De Credito,278
111796,2024-03-28,2024,3,2024-03,T1,Thursday,1018,Bola de Futebol,Esportes,1,150.12,0.0,53.27,53.27,150.12,96.85,64.5,Norte,Belem,Loja Fisica,Cartao De Debito,676
104150,2024-03-28,2024,3,2024-03,T1,Thursday,1022,Kit Skincare,Beleza,2,143.23,0.15,61.92,123.84,243.49,119.65,49.1,Nordeste,Fortaleza,E-commerce,Pix,67
104167,2024-03-29,2024,3,2024-03,T1,Friday,1013,Almofada,Casa e Decoracao,1,33.06,0.05,20.74,20.74,31.41,10.67,34.0,Sudeste,Rio de Janeiro,App,Dinheiro,693
108040,2024-03-29,2024,3,2024-03,T1,Friday,1013,Almofada,Casa e Decoracao,3,33.06,0.0,20.74,62.22,99.18,36.96,37.3,Sul,Porto Alegre,E-commerce,Cartao De Credito,160
111047,2024-03-29,2024,3,2024-03,T1,Friday,1011,Luminaria,Casa e Decoracao,1,96.53,0.0,45.44,45.44,96.53,51.09,52.9,Norte,Manaus,App,Pix,396
108549,2024-03-29,2024,3,2024-03,T1,Friday,1010,Vestido,Vestuario,1,301.62,0.0,92.56,92.56,301.62,209.06,69.3,Centro-Oeste,Goiania,Loja Fisica,Cartao De Credito,172
102542,2024-03-29,2024,3,2024-03,T1,Friday,1016,Chocolate Premium,Alimentos,5,58.81,0.0,12.14,60.7,294.05,233.35,79.4,Sul,Curitiba,App,Boleto,286
104255,2024-03-29,2024,3,2024-03,T1,Friday,1020,Bicicleta,Esportes,2,932.48,0.05,640.91,1281.82,1771.71,489.89,27.7,Norte,Manaus,App,Cartao De Credito,665
104560,2024-03-29,2024,3,2024-03,T1,Friday,1000,Smartphone,Eletronicos,1,1360.88,0.0,1004.62,1004.62,1360.88,356.26,26.2,Sul,Curitiba,App,Cartao De Debito,624
102354,2024-03-29,2024,3,2024-03,T1,Friday,1005,Mouse Gamer,Eletronicos,1,204.85,0.0,43.5,43.5,204.85,161.35,78.8,Sudeste,Rio de Janeiro,App,Cartao De Debito,787
100108,2024-03-30,2024,3,2024-03,T1,Saturday,1012,Jogo de Panelas,Casa e Decoracao,3,378.74,0.0,165.95,497.85,1136.22,638.37,56.2,Sudeste,Sao Paulo,Loja Fisica,Dinheiro,645
106853,2024-03-30,2024,3,2024-03,T1,Saturday,1001,Notebook,Eletronicos,1,3581.1,0.1,2220.02,2220.02,3222.99,1002.97,31.1,Sul,Florianopolis,E-commerce,Pix,378
108019,2024-03-30,2024,3,2024-03,T1,Saturday,1012,Jogo de Panelas,Casa e Decoracao,3,378.74,0.0,165.95,497.85,1136.22,638.37,56.2,Nordeste,Fortaleza,E-commerce,Cartao De Debito,367
111086,2024-03-30,2024,3,2024-03,T1,Saturday,1010,Vestido,Vestuario,2,301.62,0.0,92.56,185.12,603.24,418.12,69.3,Sudeste,Sao Paulo,Loja Fisica,Pix,421
107381,2024-03-30,2024,3,2024-03,T1,Saturday,1014,Cortina,Casa e Decoracao,1,210.43,0.0,80.34,80.34,210.43,130.09,61.8,Sudeste,Rio de Janeiro,E-commerce,Cartao De Credito,720
110068,2024-03-30,2024,3,2024-03,T1,Saturday,1012,Jogo de Panelas,Casa e Decoracao,3,378.74,0.0,165.95,497.85,1136.22,638.37,56.2,Nordeste,Salvador,App,Pix,339
109817,2024-03-31,2024,3,2024-03,T1,Sunday,1017,Azeite Extra Virgem,Alimentos,4,66.45,0.0,28.79,115.16,265.8,150.64,56.7,Norte,Belem,App,Boleto,99
101707,2024-03-31,2024,3,2024-03,T1,Sunday,1016,Chocolate Premium,Alimentos,2,58.81,0.05,12.14,24.28,111.74,87.46,78.3,Norte,Belem,Loja Fisica,Cartao De Credito,759
111113,2024-03-31,2024,3,2024-03,T1,Sunday,1020,Bicicleta,Esportes,2,932.48,0.0,640.91,1281.82,1864.96,583.14,31.3,Norte,Manaus,App,Pix,779
111096,2024-03-31,2024,3,2024-03,T1,Sunday,1008,Tenis,Vestuario,2,405.85,0.0,97.94,195.88,811.7,615.82,75.9,Centro-Oeste,Brasilia,E-commerce,Cartao De Credito,382
104966,2024-03-31,2024,3,2024-03,T1,Sunday,1001,Notebook,Eletronicos,1,3581.1,0.05,2220.02,2220.02,3402.04,1182.02,34.7,Centro-Oeste,Goiania,App,Dinheiro,448
108169,2024-03-31,2024,3,2024-03,T1,Sunday,1013,Almofada,Casa e Decoracao,3,33.06,0.0,20.74,62.22,99.18,36.96,37.3,Centro-Oeste,Brasilia,Loja Fisica,Pix,289
110520,2024-03-31,2024,3,2024-03,T1,Sunday,1014,Cortina,Casa e Decoracao,4,210.43,0.2,80.34,321.36,673.38,352.02,52.3,Sudeste,Sao Paulo,Loja Fisica,Pix,468
107857,2024-03-31,2024,3,2024-03,T1,Sunday,1014,Cortina,Casa e Decoracao,1,210.43,0.0,80.34,80.34,210.43,130.09,61.8,Sul,Florianopolis,E-commerce,Pix,124
103506,2024-03-31,2024,3,2024-03,T1,Sunday,1006,Camiseta,Vestuario,1,50.18,0.0,25.27,25.27,50.18,24.91,49.6,Norte,Belem,E-commerce,Cartao De Credito,63
109097,2024-03-31,2024,3,2024-03,T1,Sunday,1017,Azeite Extra Virgem,Alimentos,1,66.45,0.2,28.79,28.79,53.16,24.37,45.8,Centro-Oeste,Brasilia,App,Boleto,366
103952,2024-03-31,2024,3,2024-03,T1,Sunday,1011,Luminaria,Casa e Decoracao,2,96.53,0.0,45.44,90.88,193.06,102.18,52.9,Sudeste,Sao Paulo,App,Pix,422
101633,2024-03-31,2024,3,2024-03,T1,Sunday,1019,Halteres,Esportes,1,290.04,0.1,107.57,107.57,261.04,153.47,58.8,Centro-Oeste,Brasilia,App,Pix,403
103955,2024-03-31,2024,3,2024-03,T1,Sunday,1001,Notebook,Eletronicos,1,3581.1,0.05,2220.02,2220.02,3402.04,1182.02,34.7,Sudeste,Belo Horizonte,App,Dinheiro,35
102469,2024-04-01,2024,4,2024-04,T2,Monday,1001,Notebook,Eletronicos,2,3581.1,0.0,2220.02,4440.04,7162.2,2722.16,38.0,Sul,Porto Alegre,App,Pix,86
107787,2024-04-01,2024,4,2024-04,T2,Monday,1016,Chocolate Premium,Alimentos,5,58.81,0.0,12.14,60.7,294.05,233.35,79.4,Norte,Manaus,App,Dinheiro,602
103951,2024-04-01,2024,4,2024-04,T2,Monday,1011,Luminaria,Casa e Decoracao,2,96.53,0.05,45.44,90.88,183.41,92.53,50.4,Norte,Manaus,E-commerce,Pix,581
107043,2024-04-01,2024,4,2024-04,T2,Monday,1010,Vestido,Vestuario,2,301.62,0.05,92.56,185.12,573.08,387.96,67.7,Norte,Belem,E-commerce,Dinheiro,158
108261,2024-04-01,2024,4,2024-04,T2,Monday,1017,Azeite Extra Virgem,Alimentos,1,66.45,0.0,28.79,28.79,66.45,37.66,56.7,Centro-Oeste,Brasilia,Loja Fisica,Dinheiro,9
105803,2024-04-01,2024,4,2024-04,T2,Monday,1014,Cortina,Casa e Decoracao,1,210.43,0.0,80.34,80.34,210.43,130.09,61.8,Nordeste,Fortaleza,E-commerce,Cartao De Debito,73
102978,2024-04-01,2024,4,2024-04,T2,Monday,1002,Fone de Ouvido,Eletronicos,1,636.23,0.0,64.73,64.73,636.23,571.5,89.8,Centro-Oeste,Goiania,E-commerce,Dinheiro,592
104176,2024-04-01,2024,4,2024-04,T2,Monday,1022,Kit Skincare,Beleza,2,143.23,0.0,61.92,123.84,286.46,162.62,56.8,Norte,Belem,App,Pix,793
109105,2024-04-01,2024,4,2024-04,T2,Monday,1017,Azeite Extra Virgem,Alimentos,3,66.45,0.0,28.79,86.37,199.35,112.98,56.7,Centro-Oeste,Goiania,App,Pix,309
102323,2024-04-01,2024,4,2024-04,T2,Monday,1005,Mouse Gamer,Eletronicos,1,204.85,0.0,43.5,43.5,204.85,161.35,78.8,Nordeste,Recife,E-commerce,Dinheiro,340
101949,2024-04-01,2024,4,2024-04,T2,Monday,1010,Vestido,Vestuario,1,301.62,0.0,92.56,92.56,301.62,209.06,69.3,Centro-Oeste,Goiania,E-commerce,Boleto,216
103687,2024-04-02,2024,4,2024-04,T2,Tuesday,1004,Tablet,Eletronicos,2,958.97,0.0,701.26,1402.52,1917.94,515.42,26.9,Norte,Manaus,E-commerce,Cartao De Credito,797
101066,2024-04-02,2024,4,2024-04,T2,Tuesday,1000,Smartphone,Eletronicos,1,1360.88,0.2,1004.62,1004.62,1088.7,84.08,7.7,Sul,Nao Informado,Loja Fisica,Pix,389
